TICKER,YEAR,QUARTER,AVG_FINBERT_NEGATIVE
MKL,2013,Q3,0.12727718750635783
MKL,2013,Q4,0.18848880352797331
MKL,2014,Q1,0.11822140738368034
MKL,2014,Q2,0.07662614367224953
MKL,2014,Q3,0.13114240169525146
MKL,2014,Q4,0.08051414652304216
MKL,2015,Q1,0.16920288119997298
MKL,2015,Q2,0.19543438818719652
MKL,2015,Q3,0.07362131476402282
MKL,2015,Q4,0.21185920760035515
MKL,2016,Q1,0.11684460639953613
MKL,2016,Q2,0.30299238235719744
MKL,2016,Q3,0.21348589807748794
MKL,2016,Q4,0.2678486023630415
MKL,2017,Q1,0.13499711047519336
MKL,2017,Q2,0.1713134901864188
MKL,2017,Q3,0.23890717203418413
MKL,2017,Q4,0.20620083279079862
MKL,2018,Q1,0.21279951257090415
MKL,2018,Q2,0.29402580360571545
MKL,2018,Q3,0.2848935013725644
MKL,2018,Q4,0.39803156201486234
MKL,2019,Q1,0.10525501251220704
MKL,2019,Q2,0.11063535511493683
MKL,2019,Q3,0.2035748965518419
MKL,2019,Q4,0.23394723372025925
MKL,2020,Q1,0.17552255999808217
MKL,2020,Q2,0.11616804202397664
MKL,2020,Q3,0.24479344646845544
MKL,2020,Q4,0.14457925649789663
MKL,2021,Q1,0.12807976362998025
MKL,2021,Q2,0.12456365038708943
MKL,2021,Q3,0.1424048348348968
MKL,2021,Q4,0.13125487514164136
MKL,2022,Q1,0.07405250110933857
MKL,2022,Q2,0.13252377178933886
MKL,2022,Q3,0.20765059779990802
MKL,2022,Q4,0.17566686357770647
MKL,2023,Q1,0.13397543067517487
MKL,2023,Q2,0.10027303298314412
MKL,2023,Q3,0.25454258613097364
MKL,2023,Q4,0.1922505953732659
MKL,2024,Q1,0.03919386863708496
MKL,2024,Q2,0.0
MKL,2024,Q3,0.1494161857141031
ORI,2007,Q4,0.0
ORI,2008,Q1,0.0
ORI,2008,Q2,0.07432557003838676
ORI,2008,Q3,0.0
ORI,2008,Q4,0.0
ORI,2009,Q1,0.9198800921440125
ORI,2009,Q2,0.0
ORI,2009,Q3,0.4290468096733093
ORI,2009,Q4,0.4548690766096115
ORI,2010,Q2,0.1863034036424425
ORI,2010,Q3,0.0
ORI,2010,Q4,0.0
ORI,2011,Q1,0.20313303811209543
ORI,2011,Q2,0.2734450896581014
ORI,2011,Q4,0.0
ORI,2012,Q1,0.0
ORI,2012,Q2,0.0
ORI,2012,Q3,0.0
ORI,2012,Q4,0.055596616533067494
ORI,2013,Q1,0.0
ORI,2013,Q2,0.0
ORI,2013,Q3,0.0
ORI,2013,Q4,0.0
ORI,2014,Q1,0.1918887972831726
ORI,2014,Q2,0.0
ORI,2014,Q3,0.21955022641590663
ORI,2014,Q4,0.0
ORI,2015,Q1,0.0
ORI,2015,Q2,0.0
ORI,2015,Q3,0.0657407177819146
ORI,2015,Q4,0.0
ORI,2016,Q1,0.0
ORI,2016,Q2,0.0
ORI,2016,Q3,0.10811153799295425
ORI,2016,Q4,0.19431277513504028
ORI,2017,Q2,0.37734376390775043
ORI,2017,Q3,0.20464072908673966
ORI,2017,Q4,0.18872325122356415
ORI,2018,Q2,0.0
ORI,2018,Q4,0.0
ORI,2019,Q2,0.0
ORI,2019,Q4,0.16969781517982482
ORI,2020,Q1,0.10792911052703857
ORI,2020,Q2,0.16934941573576492
ORI,2020,Q3,0.0702001303434372
ORI,2020,Q4,0.0
ORI,2021,Q1,0.0
ORI,2021,Q2,0.150232994556427
ORI,2021,Q3,0.0
ORI,2021,Q4,0.0
ORI,2022,Q1,0.09557349681854248
ORI,2022,Q2,0.10114357868830363
ORI,2022,Q3,0.4784517526626587
ORI,2022,Q4,0.0
ORI,2023,Q1,0.0
ORI,2023,Q2,0.16522309556603432
ORI,2023,Q3,0.0
ORI,2023,Q4,0.0
ORI,2024,Q1,0.0
ORI,2024,Q2,0.162015900015831
ORI,2024,Q3,0.14413165052731833
ORI,2024,Q4,0.18115117814805773
PGR,2010,Q3,0.0
PGR,2011,Q2,0.0
PGR,2011,Q3,0.16001103321711221
PGR,2011,Q4,0.149404505888621
PGR,2012,Q2,0.16398015022277831
PGR,2012,Q3,0.0
PGR,2012,Q4,0.0
PGR,2013,Q2,0.0
PGR,2013,Q3,0.0
PGR,2013,Q4,0.0
PGR,2014,Q2,0.0
PGR,2014,Q3,0.24205843607584634
PGR,2015,Q2,0.0
PGR,2015,Q4,0.0
PGR,2016,Q1,0.060602969244906775
PGR,2016,Q2,0.0
PGR,2016,Q4,0.04055595397949219
PGR,2017,Q1,0.0
PGR,2017,Q2,0.0
PGR,2017,Q3,0.0816990200962339
PGR,2017,Q4,0.0
PGR,2018,Q1,0.0
PGR,2018,Q2,0.0
PGR,2018,Q3,0.3152098854382833
PGR,2018,Q4,0.44635576009750366
PGR,2019,Q1,0.7778568267822266
PGR,2019,Q2,0.12311114867528279
PGR,2019,Q3,0.06782639026641846
PGR,2019,Q4,0.012864220433118866
PGR,2020,Q1,0.0
PGR,2020,Q2,0.0
PGR,2020,Q4,0.08828928253867409
PGR,2021,Q1,0.34785787548337666
PGR,2021,Q2,0.0
PGR,2021,Q3,0.201977093111385
PGR,2021,Q4,0.10032220019234551
PGR,2022,Q1,0.0
PGR,2022,Q2,0.08149219586931426
PGR,2022,Q3,0.0872117832854942
PGR,2022,Q4,0.050094793240229286
PGR,2023,Q1,0.08956067562103272
PGR,2023,Q2,0.12303173801173335
PGR,2023,Q3,0.3266911208629608
PGR,2023,Q4,0.09162518382072447
PGR,2024,Q1,0.14366716146469116
PGR,2024,Q2,0.11684222519397736
PGR,2024,Q3,0.0641998861517225
RLI,2007,Q3,0.09353838860988617
RLI,2008,Q1,0.12116390466690063
RLI,2008,Q2,0.55349200963974
RLI,2008,Q3,0.33512823070798603
RLI,2008,Q4,0.10697678724924724
RLI,2009,Q2,0.0339994341135025
RLI,2009,Q3,0.0512278750538826
RLI,2009,Q4,0.057199905900394206
RLI,2010,Q1,0.0
RLI,2010,Q2,0.0999817172686259
RLI,2010,Q3,0.08747214078903198
RLI,2010,Q4,0.0
RLI,2011,Q1,0.0
RLI,2011,Q2,0.1602027177810669
RLI,2011,Q3,0.08200428031739734
RLI,2011,Q4,0.0
RLI,2012,Q1,0.06961164871851604
RLI,2012,Q2,0.035960477811318864
RLI,2012,Q3,0.17266441732645035
RLI,2012,Q4,0.03920468162087833
RLI,2013,Q1,0.10383906960487366
RLI,2013,Q2,0.12975659635331896
RLI,2013,Q3,0.16472856913294112
RLI,2013,Q4,0.06405683800026223
RLI,2014,Q1,0.12341379601022472
RLI,2014,Q2,0.07058503077580379
RLI,2014,Q3,0.15621862989483457
RLI,2014,Q4,0.09045823072565012
RLI,2015,Q1,0.05998857617378235
RLI,2015,Q2,0.07409232238243366
RLI,2015,Q3,0.0
RLI,2015,Q4,0.12378146078275598
RLI,2016,Q1,0.10265038515392103
RLI,2016,Q2,0.0
RLI,2016,Q3,0.2661348902262174
RLI,2016,Q4,0.18485969588870094
RLI,2017,Q1,0.14271756344371372
RLI,2017,Q2,0.2370916550809687
RLI,2017,Q3,0.1443049246850221
RLI,2017,Q4,0.19405370122856563
RLI,2018,Q1,0.0
RLI,2018,Q2,0.03160840645432472
RLI,2018,Q3,0.055326804518699646
RLI,2018,Q4,0.11881944835186005
RLI,2019,Q1,0.062143283861654776
RLI,2019,Q2,0.15155453892315135
RLI,2019,Q3,0.1064157485961914
RLI,2019,Q4,0.09645363688468933
RLI,2020,Q1,0.0
RLI,2020,Q2,0.10098196983337403
RLI,2020,Q3,0.20936230301856995
RLI,2020,Q4,0.10367284715175629
RLI,2021,Q1,0.1718352266720363
RLI,2021,Q2,0.20455838243166605
RLI,2021,Q3,0.20701595965553732
RLI,2021,Q4,0.1364583820104599
RLI,2022,Q1,0.15550359435703442
RLI,2022,Q2,0.062012218140267035
RLI,2022,Q3,0.1790962440626962
RLI,2022,Q4,0.07265031869922366
RLI,2023,Q1,0.03137342968294697
RLI,2023,Q2,0.14354711951631488
RLI,2023,Q3,0.27647997811436653
RLI,2023,Q4,0.15506700985133648
RLI,2024,Q1,0.13770473619987225
RLI,2024,Q2,0.05232969963032266
RLI,2024,Q3,0.2656732682998364
RLI,2024,Q4,0.1376408183056375
SIGI,2007,Q4,0.3290541682924543
SIGI,2008,Q3,0.1921746482451757
SIGI,2008,Q4,0.12355022247021015
SIGI,2009,Q1,0.14513520068592495
SIGI,2009,Q2,0.11518996953964235
SIGI,2009,Q3,0.09992575645446777
SIGI,2009,Q4,0.07530056536197663
SIGI,2010,Q2,0.19671085849404335
SIGI,2010,Q3,0.22346940835316975
SIGI,2010,Q4,0.14088442650708285
SIGI,2011,Q1,0.22269974814520943
SIGI,2011,Q2,0.1737481218117934
SIGI,2011,Q3,0.3036752766684482
SIGI,2011,Q4,0.07459021420092196
SIGI,2012,Q1,0.14607063266966078
SIGI,2012,Q2,0.12435569833306705
SIGI,2012,Q3,0.09160207598297684
SIGI,2012,Q4,0.11061936616897583
SIGI,2013,Q1,0.1354242276262354
SIGI,2013,Q2,0.13634912456784928
SIGI,2013,Q3,0.14534118901128354
SIGI,2013,Q4,0.06308433965400413
SIGI,2014,Q1,0.1139507374980233
SIGI,2014,Q2,0.16771253446737924
SIGI,2014,Q3,0.16494042078653973
SIGI,2014,Q4,0.17999616662661236
SIGI,2015,Q1,0.049382686614990234
SIGI,2015,Q2,0.10582460628615485
SIGI,2015,Q3,0.0815754815151817
SIGI,2015,Q4,0.0782567234266372
SIGI,2016,Q1,0.15141307530195816
SIGI,2016,Q2,0.0413563899371935
SIGI,2016,Q3,0.1619053900241852
SIGI,2016,Q4,0.17831932122890765
SIGI,2017,Q1,0.1236447811126709
SIGI,2017,Q2,0.14786768920959964
SIGI,2017,Q3,0.16148044699329442
SIGI,2017,Q4,0.12142864570898168
SIGI,2018,Q1,0.15806647258646347
SIGI,2018,Q2,0.2125714063644409
SIGI,2018,Q3,0.1497939932677481
SIGI,2018,Q4,0.20109887219764092
SIGI,2019,Q1,0.1245002826054891
SIGI,2019,Q2,0.14834041992823283
SIGI,2019,Q3,0.035931094334675714
SIGI,2019,Q4,0.2011621739413287
SIGI,2020,Q1,0.2318971355756124
SIGI,2020,Q2,0.22688503923087283
SIGI,2020,Q3,0.09003960264140162
SIGI,2020,Q4,0.11838929400299535
SIGI,2021,Q1,0.17329548547665277
SIGI,2021,Q2,0.13991982117295265
SIGI,2021,Q3,0.23641959875822066
SIGI,2021,Q4,0.08582502824288828
SIGI,2022,Q1,0.03647652640938759
SIGI,2022,Q2,0.1484671391938862
SIGI,2022,Q3,0.20915283475603377
SIGI,2022,Q4,0.11711280260767255
SIGI,2023,Q1,0.1785942018032074
SIGI,2023,Q2,0.22846296571549915
SIGI,2023,Q3,0.3224982023239136
SIGI,2023,Q4,0.019068993903972483
SIGI,2024,Q1,0.11346325278282166
SIGI,2024,Q2,0.10401914689851843
SIGI,2024,Q3,0.13263351452059863
SIGI,2024,Q4,0.0812392771244049
SKWD,2022,Q4,0.05551901087164879
SKWD,2023,Q1,0.3464101105928421
SKWD,2023,Q2,0.06735690576689583
SKWD,2023,Q3,0.1404500554005305
SKWD,2023,Q4,0.08582686836069281
SKWD,2024,Q1,0.13342199155262538
SKWD,2024,Q2,0.2337050437927246
SKWD,2024,Q3,0.1988438321993901
SREN,2010,Q2,0.13201386332511902
SREN,2010,Q4,0.07822227776050568
SREN,2011,Q1,0.05601741285885082
SREN,2011,Q2,0.06791367997293887
SREN,2011,Q3,0.14403671568090265
SREN,2011,Q4,0.085565698998315
SREN,2012,Q1,0.14214549122787104
SREN,2012,Q2,0.0
SREN,2012,Q3,0.14516870063893936
SREN,2012,Q4,0.0
SREN,2013,Q1,0.1292372445265452
SREN,2013,Q2,0.09943255019742389
SREN,2013,Q3,0.2739719463431317
SREN,2013,Q4,0.1291895102370869
SREN,2014,Q1,0.061162228169648544
SREN,2014,Q2,0.06680791292871749
SREN,2014,Q3,0.09818142890930176
SREN,2014,Q4,0.0
SREN,2015,Q1,0.09657042026519777
SREN,2015,Q2,0.0
SREN,2015,Q3,0.07240879741208307
SREN,2015,Q4,0.058616042137145996
SREN,2016,Q1,0.14144853502511978
SREN,2016,Q2,0.22870331652024212
SREN,2016,Q3,0.056961949914693825
SREN,2016,Q4,0.10382852133582621
SREN,2017,Q1,0.0
SREN,2017,Q2,0.08251171973016527
SREN,2017,Q3,0.17131755011422292
SREN,2017,Q4,0.08944109578927358
SREN,2018,Q1,0.11379901358955785
SREN,2018,Q2,0.051690686494112015
SREN,2018,Q3,0.1186230219900608
SREN,2018,Q4,0.04825392961502075
SREN,2019,Q1,0.24775965015093485
SREN,2019,Q2,0.029266219586133957
SREN,2019,Q3,0.3404890020688375
SREN,2019,Q4,0.1328440214458265
SREN,2020,Q1,0.11966127595480751
SREN,2020,Q2,0.05106928656178136
SREN,2020,Q3,0.1595195029911242
SREN,2020,Q4,0.1909461892568148
SREN,2021,Q1,0.1938866674900055
SREN,2021,Q2,0.12828879886203343
SREN,2021,Q3,0.2139233946800232
SREN,2021,Q4,0.0
SREN,2022,Q1,0.2758575201034546
SREN,2022,Q2,0.0
SREN,2022,Q3,0.2031797856092453
SREN,2022,Q4,0.09245363412759243
SREN,2023,Q1,0.2755255699157715
SREN,2023,Q2,0.11092919240827145
SREN,2023,Q3,0.0
SREN,2023,Q4,0.0
SREN,2024,Q1,0.21011067353762114
SREN,2024,Q2,0.19632015347480775
SREN,2024,Q3,0.14567247720865104
THG,2007,Q4,0.20639218035198392
THG,2008,Q1,0.31438885973050046
THG,2008,Q2,0.16570403973261516
THG,2008,Q3,0.36438313743163797
THG,2008,Q4,0.25813284341026754
THG,2009,Q1,0.4004099178314209
THG,2009,Q2,0.36894458035628
THG,2009,Q3,0.16315274685621262
THG,2009,Q4,0.08056835423816334
THG,2010,Q1,0.17532105290371439
THG,2010,Q2,0.20262738317251205
THG,2010,Q3,0.09390330910682679
THG,2010,Q4,0.347273235137646
THG,2011,Q1,0.3344436122311486
THG,2011,Q2,0.2827658928357638
THG,2011,Q3,0.2426171398931934
THG,2011,Q4,0.3435120147627753
THG,2012,Q1,0.20259399771690367
THG,2012,Q2,0.10291856775681178
THG,2012,Q3,0.10638076066970825
THG,2012,Q4,0.1949847684456752
THG,2013,Q1,0.2016107141971588
THG,2013,Q2,0.21724961084478042
THG,2013,Q3,0.23690052164925468
THG,2013,Q4,0.0369989554087321
THG,2014,Q1,0.15853234132130942
THG,2014,Q2,0.33752731879552206
THG,2014,Q3,0.2000848783387078
THG,2014,Q4,0.153655344247818
THG,2015,Q1,0.15018098354339598
THG,2015,Q2,0.26873910427093506
THG,2015,Q3,0.16734921080725534
THG,2015,Q4,0.08277087211608887
THG,2016,Q1,0.16542556725050273
THG,2016,Q2,0.24585404396057128
THG,2016,Q3,0.21058801124835835
THG,2016,Q4,0.12142128816672734
THG,2017,Q1,0.22137286036442488
THG,2017,Q2,0.15491159374897295
THG,2017,Q3,0.19813358241861517
THG,2017,Q4,0.2542699384689331
THG,2018,Q1,0.19170907698571682
THG,2018,Q2,0.13468647886205604
THG,2018,Q3,0.2750647008419037
THG,2018,Q4,0.3147751021385193
THG,2019,Q1,0.08150021166637025
THG,2019,Q2,0.26197850704193115
THG,2019,Q3,0.13185088634490966
THG,2019,Q4,0.254958875477314
THG,2020,Q1,0.2249924435335047
THG,2020,Q2,0.04628729820251465
THG,2020,Q3,0.20387748181819915
THG,2020,Q4,0.20367609603064402
THG,2021,Q1,0.1388082823583058
THG,2021,Q2,0.11849059393772712
THG,2021,Q3,0.23259851226100214
THG,2021,Q4,0.05905474149263822
THG,2022,Q1,0.10943167105964992
THG,2022,Q2,0.13661983880129727
THG,2022,Q3,0.20491557382047176
THG,2022,Q4,0.18171516748575064
THG,2023,Q1,0.13065260350704194
THG,2023,Q2,0.17886881665749985
THG,2023,Q3,0.08475947380065918
THG,2023,Q4,0.05629886473928179
THG,2024,Q1,0.12416405479113261
THG,2024,Q2,0.04988511119570051
THG,2024,Q3,0.2500868176038449
TIPT,2014,Q4,0.0
TIPT,2015,Q3,0.0
TIPT,2016,Q4,0.295761239528656
TIPT,2017,Q1,0.49255754550298053
TIPT,2017,Q2,0.0
TIPT,2017,Q3,0.0
TIPT,2017,Q4,0.5405442416667938
TIPT,2018,Q1,0.0
TIPT,2018,Q2,0.0
TIPT,2019,Q4,0.0
TIPT,2020,Q1,0.0
TIPT,2020,Q2,0.3226722280184428
TIPT,2020,Q3,0.30708422263463336
TIPT,2021,Q1,0.0
TIPT,2021,Q2,0.0
TIPT,2021,Q4,0.0
TIPT,2022,Q1,0.0
TIPT,2022,Q3,0.0
TIPT,2022,Q4,0.0
TIPT,2023,Q1,0.0
TIPT,2023,Q2,0.0
TIPT,2023,Q3,0.0
TIPT,2024,Q1,0.0
TIPT,2024,Q2,0.0
TRV,2007,Q4,0.3017923176288605
TRV,2008,Q1,0.34082763303409924
TRV,2008,Q2,0.42520639475654154
TRV,2008,Q3,0.16295204311609265
TRV,2008,Q4,0.15868109464645386
TRV,2009,Q3,0.3926877048280504
TRV,2009,Q4,0.1740464676510204
TRV,2010,Q2,0.38260209560394287
TRV,2010,Q3,0.20862555503845212
TRV,2010,Q4,0.2888910546898842
TRV,2011,Q2,0.29411030262708665
TRV,2011,Q3,0.13572885751724242
TRV,2011,Q4,0.16245639324188232
TRV,2012,Q2,0.21715298765584043
TRV,2012,Q3,0.052189157289617205
TRV,2012,Q4,0.07937598625818888
TRV,2013,Q1,0.06099243834614754
TRV,2013,Q2,0.15408410680921455
TRV,2013,Q3,0.13508821752938358
TRV,2013,Q4,0.04872128069400788
TRV,2014,Q1,0.04207762650081089
TRV,2014,Q2,0.06733099028870866
TRV,2014,Q3,0.036444008350372314
TRV,2014,Q4,0.12043382933265284
TRV,2015,Q1,0.1083405680126614
TRV,2015,Q2,0.0629962467485004
TRV,2015,Q3,0.05278344750404358
TRV,2015,Q4,0.0
TRV,2016,Q1,0.10482160834705129
TRV,2016,Q2,0.09150581700461251
TRV,2016,Q3,0.0
TRV,2016,Q4,0.053396509753333196
TRV,2017,Q1,0.10523943106333414
TRV,2017,Q2,0.4424107579084543
TRV,2017,Q3,0.15422931029683068
TRV,2017,Q4,0.3512402832508087
TRV,2018,Q1,0.10598804553349812
TRV,2018,Q2,0.27758861671794544
TRV,2018,Q3,0.12519607298514424
TRV,2018,Q4,0.17317364344725739
TRV,2019,Q1,0.057446455254274255
TRV,2019,Q2,0.18117939591407775
TRV,2019,Q3,0.11421013126770656
TRV,2019,Q4,0.03695611726670038
TRV,2020,Q1,0.23881066658280112
TRV,2020,Q2,0.3387145707684179
TRV,2020,Q3,0.15272784814601992
TRV,2020,Q4,0.12141304325174403
TRV,2021,Q1,0.0592827836672465
TRV,2021,Q2,0.09741644518715994
TRV,2021,Q3,0.21424757838249206
TRV,2021,Q4,0.0
TRV,2022,Q1,0.2085642615954081
TRV,2022,Q2,0.24763501882553102
TRV,2022,Q3,0.29275043759235114
TRV,2022,Q4,0.05308833360671997
TRV,2023,Q1,0.08224359750747681
TRV,2023,Q2,0.19100499412287836
TRV,2023,Q3,0.2559479883423558
TRV,2023,Q4,0.0834150753523174
TRV,2024,Q1,0.15859129693773058
TRV,2024,Q2,0.10000487089157105
TRV,2024,Q3,0.21823289302679208
TRV,2024,Q4,0.04066315450166401
UVE,2015,Q2,0.09869829565286636
UVE,2015,Q3,0.2543098585946219
UVE,2015,Q4,0.146707221865654
UVE,2016,Q1,0.0897083580493927
UVE,2016,Q2,0.08190885517332289
UVE,2016,Q3,0.08655816316604614
UVE,2016,Q4,0.04233881143423227
UVE,2017,Q1,0.0
UVE,2017,Q2,0.21305907400030838
UVE,2017,Q3,0.14925704275568327
UVE,2017,Q4,0.12774413444779137
UVE,2018,Q1,0.07843526889537943
UVE,2018,Q2,0.1356632529303085
UVE,2018,Q3,0.1324583739042282
UVE,2018,Q4,0.17012974106032272
UVE,2019,Q1,0.06707191136148241
UVE,2019,Q2,0.045933942000071205
UVE,2019,Q3,0.13108588519849276
UVE,2019,Q4,0.14336226135492325
UVE,2020,Q1,0.07518065297925794
UVE,2020,Q2,0.15586661375485933
UVE,2020,Q3,0.17840887819017684
UVE,2020,Q4,0.08073265397030374
UVE,2021,Q1,0.06764666239420573
UVE,2021,Q2,0.027741968631744385
UVE,2021,Q3,0.0
UVE,2021,Q4,0.05443049560893665
UVE,2022,Q1,0.0
UVE,2022,Q2,0.0
UVE,2022,Q3,0.1649201926977738
UVE,2022,Q4,0.0
UVE,2023,Q1,0.0
UVE,2023,Q3,0.0
UVE,2023,Q4,0.0
UVE,2024,Q1,0.16252451141675314
UVE,2024,Q2,0.15416658918062845
UVE,2024,Q3,0.0958162009716034
WRB,2007,Q3,0.43337197601795197
WRB,2008,Q1,0.4669116735458374
WRB,2008,Q2,0.16023245652516682
WRB,2008,Q3,0.3328931272029877
WRB,2009,Q1,0.12043244391679765
WRB,2010,Q1,0.1981499663421086
WRB,2010,Q2,0.07879734039306639
WRB,2010,Q3,0.1942769620153639
WRB,2010,Q4,0.07325858374436696
WRB,2011,Q1,0.17050271800586156
WRB,2011,Q2,0.47507459421952564
WRB,2011,Q3,0.25959034476961407
WRB,2011,Q4,0.20293119177222252
WRB,2012,Q1,0.14921600981192154
WRB,2012,Q2,0.12777651611127352
WRB,2012,Q3,0.3234952464699745
WRB,2012,Q4,0.18109717058098834
WRB,2013,Q1,0.0
WRB,2013,Q2,0.038820713758468635
WRB,2013,Q3,0.08280847469965617
WRB,2013,Q4,0.2985725936136748
WRB,2014,Q1,0.09969826870494419
WRB,2014,Q3,0.0735426318077814
WRB,2014,Q4,0.12500624303464536
WRB,2015,Q1,0.27933041751384735
WRB,2015,Q2,0.08080421388149261
WRB,2015,Q3,0.1346723437309265
WRB,2015,Q4,0.2623201560974121
WRB,2016,Q1,0.09656834952971514
WRB,2016,Q2,0.101567592471838
WRB,2016,Q3,0.1168481733488
WRB,2016,Q4,0.22088080644607544
WRB,2017,Q1,0.16714950799942016
WRB,2017,Q2,0.33949878540906037
WRB,2017,Q3,0.24620259470409817
WRB,2017,Q4,0.41530486941337585
WRB,2018,Q1,0.33140502477947037
WRB,2018,Q2,0.25168313781420387
WRB,2018,Q3,0.20599851806958516
WRB,2018,Q4,0.16004820002449882
WRB,2019,Q1,0.04780084788799286
WRB,2019,Q2,0.0871234999762641
WRB,2019,Q3,0.16757264733314514
WRB,2019,Q4,0.0
WRB,2020,Q1,0.08036004172431098
WRB,2020,Q2,0.24088436081295922
WRB,2020,Q3,0.23465871095657348
WRB,2020,Q4,0.15262215787714178
WRB,2021,Q1,0.12236236674445015
WRB,2021,Q2,0.21074220362831564
WRB,2021,Q3,0.10555023193359375
WRB,2021,Q4,0.10706611156463623
WRB,2022,Q1,0.13526853422323862
WRB,2022,Q2,0.20197583734989166
WRB,2022,Q3,0.07491819262504577
WRB,2022,Q4,0.06705582652773176
WRB,2023,Q1,0.11176268641765301
WRB,2023,Q2,0.18360205235019808
WRB,2023,Q3,0.18900157665384226
WRB,2023,Q4,0.03133924802144368
WRB,2024,Q1,0.06927303473154704
WRB,2024,Q2,0.0628289779027303
WRB,2024,Q3,0.11736666872387841
WRB,2024,Q4,0.10601069927215576
ZURN,2015,Q1,0.0
ZURN,2015,Q2,0.1671750009059906
ZURN,2015,Q3,0.10139705075158013
ZURN,2015,Q4,0.04926950366873491
ZURN,2016,Q1,0.04635109645979745
ZURN,2016,Q2,0.0
ZURN,2016,Q3,0.04925904203863705
ZURN,2016,Q4,0.0
ZURN,2017,Q1,0.0
ZURN,2017,Q2,0.06453852220015092
ZURN,2017,Q3,0.08746049106121064
ZURN,2017,Q4,0.08156131443224456
ZURN,2018,Q1,0.1509920358657837
ZURN,2018,Q2,0.1891284016045657
ZURN,2018,Q3,0.22355844577153525
ZURN,2018,Q4,0.0
ZURN,2019,Q2,0.08830426633358002
ZURN,2019,Q3,0.0
ZURN,2019,Q4,0.08652001619338989
ZURN,2020,Q1,0.034839161804744175
ZURN,2020,Q2,0.0679791612284524
ZURN,2020,Q3,0.0
ZURN,2020,Q4,0.13025211370908296
ZURN,2021,Q1,0.0
ZURN,2021,Q2,0.12298799355824788
ZURN,2021,Q3,0.04337491591771444
ZURN,2021,Q4,0.0
ZURN,2022,Q1,0.0
ZURN,2022,Q2,0.0
ZURN,2022,Q3,0.1159059449478432
ZURN,2022,Q4,0.06635656456152599
ZURN,2023,Q1,0.09453351497650146
ZURN,2023,Q2,0.11883514374494553
ZURN,2023,Q3,0.0
ZURN,2023,Q4,0.08809705972671508
ZURN,2024,Q1,0.0
